"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
6064,755,1,1,1,2010/04/26 0:00:00,29,0,0,\1923100,171,0,0,\0,0,"4月分　職員俸給","H",22,4,26,0,"13102","10113",0,2010/06/15 0:00:00,"H2204-0039",39,,,0
6065,756,1,1,1,2010/04/26 0:00:00,30,0,0,\187555,171,0,0,\0,0,"4月分　職員諸手当","H",22,4,26,0,"13103","10113",0,2010/06/15 0:00:00,"H2204-0040",40,,,0
6066,757,1,1,1,2010/04/26 0:00:00,31,0,0,\212100,171,0,0,\0,0,"4月分　非常勤賃金","H",22,4,26,0,"13104","10113",0,2010/06/15 0:00:00,"H2204-0041",41,,,0
6067,758,1,1,1,2010/04/26 0:00:00,171,0,0,\9246,34,0,0,\0,0,"4月分　雇用預り","H",22,4,26,0,"10113","13107",0,2010/06/15 0:00:00,"H2204-0042",42,,,0
6068,759,1,1,1,2010/04/26 0:00:00,171,0,0,\196185,34,0,0,\0,0,"4月分　社保預り","H",22,4,26,0,"10113","13107",0,2010/06/15 0:00:00,"H2204-0043",43,,,0
6069,760,1,1,1,2010/04/26 0:00:00,171,0,0,\34560,143,0,0,\0,0,"4月分　所得税預り","H",22,4,26,0,"10113","11103",0,2010/06/15 0:00:00,"H2204-0044",44,,,0
6070,761,1,1,1,2010/04/26 0:00:00,171,0,0,\134500,143,0,0,\0,0,"4月分　住民税預り","H",22,4,26,0,"10113","11103",0,2010/06/15 0:00:00,"H2204-0045",45,,,0
6071,722,1,1,1,2010/04/05 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ","H",22,4,5,0,"13216","10102",0,2010/06/15 0:00:00,"H2204-0006",6,,,0
6072,772,1,1,1,2010/04/29 0:00:00,58,0,0,\1608,113,0,0,\0,0,"いも苗","H",22,4,29,0,"13306","10101",0,2010/06/15 0:00:00,"H2204-0056",56,,,0
6073,777,1,1,1,2010/05/06 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ","H",22,5,6,0,"13216","10102",0,2010/07/01 0:00:00,"H2205-0001",1,,,0
6074,778,1,1,1,2010/05/06 0:00:00,50,0,0,\39900,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,5,6,0,"13216","10102",0,2010/07/01 0:00:00,"H2205-0002",2,,,0
6075,779,1,1,1,2010/05/06 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ","H",22,5,6,0,"13210","10102",0,2010/07/01 0:00:00,"H2205-0003",3,,,0
6076,780,1,1,1,2010/05/06 0:00:00,114,0,0,\7156000,116,0,0,\0,0,"加古川市補助金","H",22,5,6,0,"10102","10106",0,2010/07/01 0:00:00,"H2205-0004",4,2010/09/30 0:00:00,,0
6077,781,1,1,1,2010/05/06 0:00:00,143,0,0,\10000,114,0,0,\0,0,"大田　祝い金","H",22,5,6,0,"11103","10102",0,2010/07/01 0:00:00,"H2205-0005",5,,,0
6078,782,1,1,1,2010/05/06 0:00:00,143,0,0,\169060,114,0,0,\0,0,"4月分　税金等支払い","H",22,5,6,0,"11103","10102",0,2010/07/01 0:00:00,"H2205-0006",6,,,0
6079,784,1,1,1,2010/05/11 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,5,11,0,"10101","10102",0,2010/07/01 0:00:00,"H2205-0008",8,,,0
6080,785,1,1,1,2010/05/11 0:00:00,53,0,0,\110721,114,0,0,\0,0,"4月分　給食材料費","H",22,5,11,0,"13301","10102",0,2010/07/01 0:00:00,"H2205-0009",9,,,0
6081,786,1,1,1,2010/05/11 0:00:00,33,0,0,\402300,114,0,0,\0,0,"福祉医療機構","H",22,5,11,0,"13106","10102",0,2010/07/01 0:00:00,"H2205-0010",10,,,0
6082,792,1,1,1,2010/05/17 0:00:00,114,0,0,\2531520,6,0,0,\0,0,"5月分　加古川市運営費","H",22,5,17,0,"10102","01301",0,2010/07/01 0:00:00,"H2205-0016",16,,,0
6083,793,1,1,1,2010/05/17 0:00:00,69,0,0,\88620,114,0,0,\0,0,"ｽﾎﾟｰﾂ振興ｾﾝﾀｰ　","H",22,5,17,0,"13325","10102",0,2010/07/01 0:00:00,"H2205-0017",17,,,0
6084,794,1,1,1,2010/05/17 0:00:00,35,0,0,\5365,114,0,0,\0,0,"職員健康診断","H",22,5,17,0,"13201","10102",0,2010/07/01 0:00:00,"H2205-0018",18,,,0
6085,800,1,1,1,2010/05/18 0:00:00,166,0,0,\48600,114,0,0,\0,0,"民間保育協会会費","H",22,5,18,0,"13219","10102",0,2010/07/01 0:00:00,"H2205-0024",24,,,0
6086,802,1,1,1,2010/05/20 0:00:00,114,0,0,\172700,6,0,0,\0,0,"5月分　稲見町運営費","H",22,5,20,0,"10102","01301",0,2010/07/01 0:00:00,"H2205-0026",26,,,0
6087,806,1,1,1,2010/05/24 0:00:00,171,0,0,\1992026,114,0,0,\0,0,"5月分　職員給与","H",22,5,24,0,"10113","10102",0,2010/07/01 0:00:00,"H2205-0030",30,,,0
6088,816,1,1,1,2010/05/25 0:00:00,53,0,0,\3000,114,0,0,\0,0,"購買代金","H",22,5,25,0,"13301","10102",0,2010/07/01 0:00:00,"H2205-0040",40,,,0
6089,818,1,1,1,2010/05/26 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,5,26,0,"10101","10102",0,2010/07/01 0:00:00,"H2205-0042",42,,,0
6090,825,1,1,1,2010/05/27 0:00:00,44,0,0,\3045,114,0,0,\0,0,"5月分　SO－NET","H",22,5,27,0,"13210","10102",0,2010/07/01 0:00:00,"H2205-0049",49,,,0
6091,827,1,1,1,2010/05/28 0:00:00,114,0,0,\63760,6,0,0,\0,0,"5月分　高砂市運営費","H",22,5,28,0,"10102","01301",0,2010/07/01 0:00:00,"H2205-0051",51,,,0
6092,832,1,1,1,2010/05/31 0:00:00,44,0,0,\74511,114,0,0,\0,0,"5月分　電話料金","H",22,5,31,0,"13210","10102",0,2010/07/01 0:00:00,"H2205-0056",56,,,0
6093,833,1,1,1,2010/05/31 0:00:00,60,0,0,\37760,114,0,0,\0,0,"5月分　電気料金","H",22,5,31,0,"13308","10102",0,2010/07/01 0:00:00,"H2205-0057",57,,,0
6094,834,1,1,1,2010/05/31 0:00:00,60,0,0,\2100,114,0,0,\0,0,"5月分　ｶﾞｽ料金","H",22,5,31,0,"13308","10102",0,2010/07/01 0:00:00,"H2205-0058",58,,,0
6095,835,1,1,1,2010/05/31 0:00:00,34,0,0,\405026,114,0,0,\0,0,"4月分　社保支払い","H",22,5,31,0,"13107","10102",0,2010/07/01 0:00:00,"H2205-0059",59,,,0
6096,836,1,1,1,2010/05/31 0:00:00,114,0,0,\727000,116,0,0,\0,0,"県運営交付金","H",22,5,31,0,"10102","10106",0,2010/07/01 0:00:00,"H2205-0060",60,,,0
6097,783,1,1,1,2010/05/07 0:00:00,58,0,0,\792,113,0,0,\0,0,"土","H",22,5,7,0,"13306","10101",0,2010/07/01 0:00:00,"H2205-0007",7,,,0
6098,787,1,1,1,2010/05/11 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",22,5,11,0,"13213","10101",0,2010/07/01 0:00:00,"H2205-0011",11,,,0
6099,788,1,1,1,2010/05/11 0:00:00,48,0,0,\735,113,0,0,\0,0,"振込手数料","H",22,5,11,0,"13214","10101",0,2010/07/01 0:00:00,"H2205-0012",12,,,0
6100,789,1,1,1,2010/05/11 0:00:00,53,,0,\21858,113,0,0,\0,0,"ﾐﾙｸ代","H",22,5,11,0,"13301","10101",0,2010/07/01 0:00:00,"H2205-0013",13,,,0
6101,790,1,1,1,2010/05/11 0:00:00,54,0,0,\2029,113,0,0,\0,0,"ﾀｵﾙ","H",22,5,11,0,"13302","10101",0,2010/07/01 0:00:00,"H2205-0014",14,,,0
6102,791,1,1,1,2010/05/14 0:00:00,62,0,0,\16462,113,0,0,\0,0,"台所用品","H",22,5,14,0,"13310","10101",0,2010/07/01 0:00:00,"H2205-0015",15,,,0
6103,795,1,1,1,2010/05/17 0:00:00,44,0,0,\500,113,0,0,\0,0,"切手","H",22,5,17,0,"13210","10101",0,2010/07/01 0:00:00,"H2205-0019",19,,,0
6104,796,1,1,1,2010/05/17 0:00:00,48,0,0,\630,113,0,0,\0,0,"振込手数料","H",22,5,17,0,"13214","10101",0,2010/07/01 0:00:00,"H2205-0020",20,,,0
6105,797,1,1,1,2010/05/17 0:00:00,166,0,0,\2700,113,0,0,\0,0,"社会保険協会会費","H",22,5,17,0,"13219","10101",0,2010/07/01 0:00:00,"H2205-0021",21,,,0
6106,798,1,1,1,2010/05/17 0:00:00,43,0,0,\11256,113,0,0,\0,0,"洗浄機修理","H",22,5,17,0,"13209","10101",0,2010/07/01 0:00:00,"H2205-0022",22,,,0
6107,799,1,1,1,2010/05/17 0:00:00,43,0,0,\4410,113,0,0,\0,0,"洗浄機修理","H",22,5,17,0,"13209","10101",0,2010/07/01 0:00:00,"H2205-0023",23,,,0
6108,801,1,1,1,2010/05/18 0:00:00,54,0,0,\7418,113,0,0,\0,0,"おしりふき","H",22,5,18,0,"13302","10101",0,2010/07/01 0:00:00,"H2205-0025",25,,,0
6109,803,1,1,1,2010/05/21 0:00:00,53,0,0,\4725,113,0,0,\0,0,"お菓子","H",22,5,21,0,"13301","10101",0,2010/07/01 0:00:00,"H2205-0027",27,,,0
6110,804,1,1,1,2010/05/22 0:00:00,36,0,0,\1000,113,0,0,\0,0,"駐車料金","H",22,5,22,0,"13202","10101",0,2010/07/01 0:00:00,"H2205-0028",28,,,0
6111,805,1,1,1,2010/05/22 0:00:00,36,0,0,\1100,113,0,0,\0,0,"駐車料金","H",22,5,22,0,"13202","10101",0,2010/07/01 0:00:00,"H2205-0029",29,,,0
6112,807,1,1,1,2010/05/24 0:00:00,61,0,0,\3162,113,0,0,\0,0,"5月分　灯油代","H",22,5,24,0,"13309","10101",0,2010/07/01 0:00:00,"H2205-0031",31,,,0
6113,808,1,1,1,2010/05/24 0:00:00,54,0,0,\8422,113,0,0,\0,0,"ﾄｲﾚｯﾄﾍﾟｰﾊﾟｰ","H",22,5,24,0,"13302","10101",0,2010/07/01 0:00:00,"H2205-0032",32,,,0
6114,817,1,1,1,2010/05/25 0:00:00,44,0,0,\8268,113,0,0,\0,0,"5月分　電話料金","H",22,5,25,0,"13210","10101",0,2010/07/01 0:00:00,"H2205-0041",41,,,0
6115,819,1,1,1,2010/05/26 0:00:00,142,0,0,\12965,113,0,0,\0,0,"ﾌｼﾞﾔ","H",22,5,26,0,"11102","10101",0,2010/07/01 0:00:00,"H2205-0043",43,,,0
6116,820,1,1,1,2010/05/26 0:00:00,53,0,0,\19600,113,0,0,\0,0,"4月分　肉代","H",22,5,26,0,"13301","10101",0,2010/07/01 0:00:00,"H2205-0044",44,,,0
6117,821,1,1,1,2010/05/26 0:00:00,36,0,0,\2380,113,0,0,\0,0,"職員旅費","H",22,5,26,0,"13202","10101",0,2010/07/01 0:00:00,"H2205-0045",45,,,0
6118,822,1,1,1,2010/05/26 0:00:00,38,0,0,\13596,113,0,0,\0,0,"ﾊﾞｲﾝﾀﾞｰﾌｧｲﾙ","H",22,5,26,0,"13204","10101",0,2010/07/01 0:00:00,"H2205-0046",46,,,0
6119,823,1,1,1,2010/05/26 0:00:00,40,0,0,\9378,113,0,0,\0,0,"ｺﾋﾟｰ用紙","H",22,5,26,0,"13206","10101",0,2010/07/01 0:00:00,"H2205-0047",47,,,0
6120,824,1,1,1,2010/05/26 0:00:00,54,0,0,\6776,113,0,0,\0,0,"おしりふき","H",22,5,26,0,"13302","10101",0,2010/07/01 0:00:00,"H2205-0048",48,,,0
6121,826,1,1,1,2010/05/27 0:00:00,53,0,0,\11456,113,0,0,\0,0,"お菓子","H",22,5,27,0,"13301","10101",0,2010/07/01 0:00:00,"H2205-0050",50,,,0
6122,828,1,1,1,2010/05/29 0:00:00,36,0,0,\2000,113,0,0,\0,0,"駐車料金","H",22,5,29,0,"13202","10101",0,2010/07/01 0:00:00,"H2205-0052",52,,,0
6123,829,1,1,1,2010/05/29 0:00:00,44,0,0,\12600,113,0,0,\0,0,"ﾓﾊﾞｲﾙ","H",22,5,29,0,"13210","10101",0,2010/07/01 0:00:00,"H2205-0053",53,,,0
6124,830,1,1,1,2010/05/29 0:00:00,47,0,0,\10000,113,0,0,\0,0,"ｱﾄﾞﾊﾞｲｻﾞｰ","H",22,5,29,0,"13213","10101",0,2010/07/01 0:00:00,"H2205-0054",54,,,0
6125,831,1,1,1,2010/05/30 0:00:00,49,0,0,\4000,113,0,0,\0,0,"軽ﾄﾗｯｸ税金","H",22,5,30,0,"13215","10101",0,2010/07/01 0:00:00,"H2205-0055",55,,,0
6126,837,1,1,1,2010/05/31 0:00:00,60,0,0,\8140,113,0,0,\0,0,"5月分　ｶﾞｽ料金","H",22,5,31,0,"13308","10101",0,2010/07/01 0:00:00,"H2205-0061",61,2010/07/30 0:00:00,,0
6127,809,1,1,1,2010/05/24 0:00:00,29,0,0,\1923100,171,0,0,\0,0,"5月分　職員俸給","H",22,5,24,0,"13102","10113",0,2010/07/01 0:00:00,"H2205-0033",33,,,0
6128,810,1,1,1,2010/05/24 0:00:00,30,0,0,\215185,171,0,0,\0,0,"5月分　職員諸手当","H",22,5,24,0,"13103","10113",0,2010/07/01 0:00:00,"H2205-0034",34,,,0
6129,811,1,1,1,2010/05/24 0:00:00,31,0,0,\229540,171,0,0,\0,0,"5月分　非常勤賃金","H",22,5,24,0,"13104","10113",0,2010/07/01 0:00:00,"H2205-0035",35,,,0
6130,812,1,1,1,2010/05/24 0:00:00,171,0,0,\9344,34,0,0,\0,0,"5月分　雇用預り","H",22,5,24,0,"10113","13107",0,2010/07/01 0:00:00,"H2205-0036",36,,,0
6131,813,1,1,1,2010/05/24 0:00:00,171,0,0,\196185,34,0,0,\0,0,"5月分　社保預り","H",22,5,24,0,"10113","13107",0,2010/07/01 0:00:00,"H2205-0037",37,,,0
6132,814,1,1,1,2010/05/24 0:00:00,171,0,0,\35770,143,0,0,\0,0,"5月分　所得税預り","H",22,5,24,0,"10113","11103",0,2010/07/01 0:00:00,"H2205-0038",38,,,0
6133,815,1,1,1,2010/05/24 0:00:00,171,0,0,\134500,143,0,0,\0,0,"5月分　住民税預り","H",22,5,24,0,"10113","11103",0,2010/07/01 0:00:00,"H2205-0039",39,,,0
6134,839,1,1,1,2010/06/03 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ","H",22,6,3,0,"13216","10102",0,2010/07/30 0:00:00,"H2206-0002",2,2010/07/30 0:00:00,,0
6135,840,1,1,1,2010/06/03 0:00:00,50,0,0,\39900,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,6,3,0,"13216","10102",0,2010/07/30 0:00:00,"H2206-0003",3,2010/07/30 0:00:00,,0
6136,841,1,1,1,2010/06/03 0:00:00,64,0,0,\212400,114,0,0,\0,0,"ﾊﾞｽ代","H",22,6,3,0,"13312","10102",0,2010/07/30 0:00:00,"H2206-0004",4,2010/07/30 0:00:00,,0
6137,842,1,1,1,2010/06/03 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,6,3,0,"10101","10102",0,2010/07/30 0:00:00,"H2206-0005",5,2010/07/30 0:00:00,,0
6138,843,1,1,1,2010/06/03 0:00:00,53,0,0,\100000,114,0,0,\0,0,"5月分　給食材料費","H",22,6,3,0,"13301","10102",0,2010/07/30 0:00:00,"H2206-0006",6,2010/07/30 0:00:00,,0
6139,844,1,1,1,2010/06/03 0:00:00,171,0,0,\3716246,114,0,0,\0,0,"夏期分　賞与","H",22,6,3,0,"10113","10102",0,2010/07/30 0:00:00,"H2206-0007",7,2010/07/30 0:00:00,,0
6140,851,1,1,1,2010/06/07 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ","H",22,6,7,0,"13210","10102",0,2010/07/30 0:00:00,"H2206-0014",14,2010/07/30 0:00:00,,0
6141,855,1,1,1,2010/06/08 0:00:00,143,0,0,\170270,114,0,0,\0,0,"5月分　税金等支払い","H",22,6,8,0,"11103","10102",0,2010/07/30 0:00:00,"H2206-0018",18,2010/07/30 0:00:00,,0
6142,861,1,1,1,2010/06/15 0:00:00,60,0,0,\20909,114,0,0,\0,0,"水道料金","H",22,6,15,0,"13308","10102",0,2010/07/30 0:00:00,"H2206-0024",24,2010/07/30 0:00:00,,0
6143,862,1,1,1,2010/06/16 0:00:00,114,0,0,\2717630,6,0,0,\0,0,"6月分　加古川市運営費","H",22,6,16,0,"10102","01301",0,2010/07/30 0:00:00,"H2206-0025",25,2010/07/30 0:00:00,,0
6144,866,1,1,1,2010/06/17 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,6,17,0,"10101","10102",0,2010/07/30 0:00:00,"H2206-0029",29,2010/07/30 0:00:00,,0
6145,867,1,1,1,2010/06/18 0:00:00,114,0,0,\172700,6,0,0,\0,0,"6月分　稲見町運営費","H",22,6,18,0,"10102","01301",0,2010/07/30 0:00:00,"H2206-0030",30,2010/07/30 0:00:00,,0
6146,869,1,1,1,2010/06/23 0:00:00,38,0,0,\23672,114,0,0,\0,0,"ｷｬﾉﾝ","H",22,6,23,0,"13204","10102",0,2010/07/30 0:00:00,"H2206-0032",32,2010/07/30 0:00:00,,0
6147,875,1,1,1,2010/06/25 0:00:00,114,0,0,\63760,6,0,0,\0,0,"6月分　高砂市運営費","H",22,6,25,0,"10102","01301",0,2010/07/30 0:00:00,"H2206-0038",38,2010/07/30 0:00:00,,0
6148,876,1,1,1,2010/06/25 0:00:00,171,0,0,\2110279,114,0,0,\0,0,"6月分　職員給与","H",22,6,25,0,"10113","10102",0,2010/07/30 0:00:00,"H2206-0039",39,2010/07/30 0:00:00,,0
6149,885,1,1,1,2010/06/28 0:00:00,60,0,0,\33851,114,0,0,\0,0,"6月分　電気料金","H",22,6,28,0,"13308","10102",0,2010/07/30 0:00:00,"H2206-0048",48,2010/07/30 0:00:00,,0
6150,886,1,1,1,2010/06/28 0:00:00,44,0,0,\3045,114,0,0,\0,0,"6月分　SO-NET","H",22,6,28,0,"13210","10102",0,2010/07/30 0:00:00,"H2206-0049",49,2010/07/30 0:00:00,,0
6151,887,1,1,1,2010/06/30 0:00:00,44,0,0,\11745,114,0,0,\0,0,"6月分　電話料金","H",22,6,30,0,"13210","10102",0,2010/07/30 0:00:00,"H2206-0050",50,2010/07/30 0:00:00,,0
6152,888,1,1,1,2010/06/30 0:00:00,60,0,0,\2100,114,0,0,\0,0,"6月分　ｶﾞｽ料金","H",22,6,30,0,"13308","10102",0,2010/07/30 0:00:00,"H2206-0051",51,2010/07/30 0:00:00,,0
6153,889,1,1,1,2010/06/30 0:00:00,34,0,0,\405026,114,0,0,\0,0,"5月分　社保支払い","H",22,6,30,0,"13107","10102",0,2010/07/30 0:00:00,"H2206-0052",52,2010/07/30 0:00:00,,0
6154,838,1,1,1,2010/06/01 0:00:00,38,0,0,\2099,113,0,0,\0,0,"ﾌｧｲﾙ他","H",22,6,1,0,"13204","10101",0,2010/07/30 0:00:00,"H2206-0001",1,2010/07/30 0:00:00,,0
6155,850,1,1,1,2010/06/04 0:00:00,48,0,0,\735,113,0,0,\0,0,"振込手数料","H",22,6,4,0,"13214","10101",0,2010/07/30 0:00:00,"H2206-0013",13,2010/07/30 0:00:00,,0
6156,852,1,1,1,2010/06/07 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",22,6,7,0,"13213","10101",0,2010/07/30 0:00:00,"H2206-0015",15,2010/07/30 0:00:00,,0
6157,853,1,1,1,2010/06/07 0:00:00,58,0,0,\4087,113,0,0,\0,0,"ｶﾗｰﾎﾞｯｸｽ","H",22,6,7,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0016",16,2010/07/30 0:00:00,,0
6158,854,1,1,1,2010/06/07 0:00:00,46,0,0,\31500,113,0,0,\0,0,"広告代","H",22,6,7,0,"13212","10101",0,2010/07/30 0:00:00,"H2206-0017",17,2010/07/30 0:00:00,,0
6159,856,1,1,1,2010/06/09 0:00:00,53,0,0,\16230,113,0,0,\0,0,"ﾐﾙｸ代","H",22,6,9,0,"13301","10101",0,2010/07/30 0:00:00,"H2206-0019",19,2010/07/30 0:00:00,,0
6160,857,1,1,1,2010/06/09 0:00:00,58,0,0,\1200,113,0,0,\0,0,"ﾌﾟﾗﾈﾀﾘｳﾑ入場料","H",22,6,9,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0020",20,2010/07/30 0:00:00,,0
6161,858,1,1,1,2010/06/09 0:00:00,40,0,0,\840,113,0,0,\0,0,"用紙","H",22,6,9,0,"13206","10101",0,2010/07/30 0:00:00,"H2206-0021",21,2010/07/30 0:00:00,,0
6162,859,1,1,1,2010/06/10 0:00:00,53,0,0,\1792,113,0,0,\0,0,"おやつ","H",22,6,10,0,"13301","10101",0,2010/07/30 0:00:00,"H2206-0022",22,2010/07/30 0:00:00,,0
6163,860,1,1,1,2010/06/14 0:00:00,58,0,0,\990,113,0,0,\0,0,"手袋","H",22,6,14,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0023",23,2010/07/30 0:00:00,,0
6164,863,1,1,1,2010/06/16 0:00:00,58,0,0,\6575,113,0,0,\0,0,"歩行器","H",22,6,16,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0026",26,2010/07/30 0:00:00,,0
6165,864,1,1,1,2010/06/16 0:00:00,58,0,0,\6896,113,0,0,\0,0,"玩具","H",22,6,16,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0027",27,2010/07/30 0:00:00,,0
6166,865,1,1,1,2010/06/16 0:00:00,58,0,0,\1354,113,0,0,\0,0,"肥料","H",22,6,16,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0028",28,2010/07/30 0:00:00,,0
6167,868,1,1,1,2010/06/22 0:00:00,58,0,0,\1365,113,0,0,\0,0,"ﾌﾞｯｸｽﾀﾝﾄﾞ","H",22,6,22,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0031",31,2010/07/30 0:00:00,,0
6168,870,1,1,1,2010/06/23 0:00:00,44,0,0,\8268,113,0,0,\0,0,"6月分　電話料金","H",22,6,23,0,"13210","10101",0,2010/07/30 0:00:00,"H2206-0033",33,2010/07/30 0:00:00,,0
6169,871,1,1,1,2010/06/23 0:00:00,58,0,0,\26215,113,0,0,\0,0,"保育材料","H",22,6,23,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0034",34,2010/07/30 0:00:00,,0
6170,872,1,1,1,2010/06/23 0:00:00,49,0,0,\17421,113,0,0,\0,0,"火災保険","H",22,6,23,0,"13215","10101",0,2010/07/30 0:00:00,"H2206-0035",35,2010/07/30 0:00:00,,0
6171,873,1,1,1,2010/06/23 0:00:00,166,0,0,\3000,113,0,0,\0,0,"給食協議会会費","H",22,6,23,0,"13219","10101",0,2010/07/30 0:00:00,"H2206-0036",36,2010/07/30 0:00:00,,0
6172,874,1,1,1,2010/06/24 0:00:00,58,0,0,\2640,113,0,0,\0,0,"CD代","H",22,6,24,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0037",37,2010/07/30 0:00:00,,0
6173,884,1,1,1,2010/06/27 0:00:00,58,0,0,\7875,113,0,0,\0,0,"布","H",22,6,27,0,"13306","10101",0,2010/07/30 0:00:00,"H2206-0047",47,2010/07/30 0:00:00,,0
6174,890,1,1,1,2010/06/30 0:00:00,53,0,0,\15660,113,0,0,\0,0,"肉代","H",22,6,30,0,"13301","10101",0,2010/07/30 0:00:00,"H2206-0053",53,2010/07/30 0:00:00,,0
6175,891,1,1,1,2010/06/30 0:00:00,44,0,0,\12600,113,0,0,\0,0,"ﾓﾊﾞｲﾙ","H",22,6,30,0,"13210","10101",0,2010/07/30 0:00:00,"H2206-0054",54,2010/07/30 0:00:00,,0
6176,892,1,1,1,2010/06/30 0:00:00,62,0,0,\8630,113,0,0,\0,0,"俎板","H",22,6,30,0,"13310","10101",0,2010/07/30 0:00:00,"H2206-0055",55,2010/07/30 0:00:00,,0
6177,893,1,1,1,2010/06/30 0:00:00,47,0,0,\10000,113,0,0,\0,0,"ｱﾄﾞﾊﾞｲｻﾞｰ","H",22,6,30,0,"13213","10101",0,2010/07/30 0:00:00,"H2206-0056",56,2010/09/20 0:00:00,,0
6178,845,1,1,1,2010/06/03 0:00:00,30,,0,\2884650,171,,0,\0,0,"夏期分　賞与支払い","H",22,6,3,0,"13103","10113",0,2010/07/30 0:00:00,"H2206-0008",8,2010/07/30 0:00:00,,0
6179,846,1,1,1,2010/06/03 0:00:00,171,0,0,\12609,34,0,0,\0,0,"夏期分　雇用預り","H",22,6,3,0,"10113","13107",0,2010/07/30 0:00:00,"H2206-0009",9,2010/07/30 0:00:00,,0
6180,847,1,1,1,2010/06/03 0:00:00,171,0,0,\270985,34,0,0,\0,0,"夏期分　社保預り","H",22,6,3,0,"10113","13107",0,2010/07/30 0:00:00,"H2206-0010",10,2010/07/30 0:00:00,,0
6181,848,1,1,1,2010/06/03 0:00:00,171,0,0,\189060,143,0,0,\0,0,"夏期分　所得税預り","H",22,6,3,0,"10113","11103",0,2010/07/30 0:00:00,"H2206-0011",11,2010/07/30 0:00:00,,0
6183,877,1,1,1,2010/06/25 0:00:00,29,0,0,\1923100,171,0,0,\0,0,"6月分　職員俸給","H",22,6,25,0,"13102","10113",0,2010/07/30 0:00:00,"H2206-0040",40,2010/07/30 0:00:00,,0
6184,878,1,1,1,2010/06/25 0:00:00,30,0,0,\214289,171,0,0,\0,0,"6月分　職員諸手当","H",22,6,25,0,"13103","10113",0,2010/07/30 0:00:00,"H2206-0041",41,2010/07/30 0:00:00,,0
6185,879,1,1,1,2010/06/25 0:00:00,31,0,0,\339820,171,0,0,\0,0,"6月分　非常勤賃金","H",22,6,25,0,"13104","10113",0,2010/07/30 0:00:00,"H2206-0042",42,2010/07/30 0:00:00,,0
6186,880,1,1,1,2010/06/25 0:00:00,171,0,0,\9345,34,0,0,\0,0,"6月分　雇用預り","H",22,6,25,0,"10113","13107",0,2010/07/30 0:00:00,"H2206-0043",43,2010/07/30 0:00:00,,0
6187,881,1,1,1,2010/06/25 0:00:00,171,0,0,\196185,34,0,0,\0,0,"6月分　社保預り","H",22,6,25,0,"10113","13107",0,2010/07/30 0:00:00,"H2206-0044",44,2010/07/30 0:00:00,,0
6188,882,1,1,1,2010/06/25 0:00:00,171,0,0,\36700,143,0,0,\0,0,"6月分　所得税預り","H",22,6,25,0,"10113","11103",0,2010/07/30 0:00:00,"H2206-0045",45,2010/07/30 0:00:00,,0
6189,883,1,1,1,2010/06/25 0:00:00,171,0,0,\124700,143,0,0,\0,0,"6月分　住民税預り","H",22,6,25,0,"10113","11103",0,2010/07/30 0:00:00,"H2206-0046",46,2010/07/30 0:00:00,,0
6190,849,1,1,1,2010/06/03 0:00:00,142,,0,\1304250,171,,0,\0,0,"21年度　賞与未払い分","H",22,6,3,0,"11102","10113",0,2010/07/30 0:00:00,"H2206-0012",12,2010/07/30 0:00:00,,0
6191,894,1,1,1,2010/08/02 0:00:00,44,0,0,\11284,114,0,0,\0,0,"7月分　電話料金　","H",22,8,2,0,"13210","10102",0,2010/09/20 0:00:00,"H2208-0001",1,2010/09/20 0:00:00,,0
