"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
38607,1664,1,1,1,2011/11/28 0:00:00,58,0,0,\188,113,0,0,\0,0,"文具創庫　ﾌｧｲﾙ代","H",23,11,28,0,"13306","10101",1,2011/12/27 0:00:00,"H2311-0177",177,2011/12/27 0:00:00,,0
38608,1662,1,1,1,2011/11/28 0:00:00,58,0,0,\420,113,0,0,\0,0,"ﾀﾞｲｿｰ　整理かご","H",23,11,28,0,"13306","10101",1,2011/12/27 0:00:00,"H2311-0175",175,2011/12/27 0:00:00,,0
38609,1671,1,1,1,2011/11/29 0:00:00,58,0,0,\798,113,0,0,\0,0,"ｺﾞﾀﾞｲ　哺乳瓶","H",23,11,29,0,"13306","10101",1,2011/12/27 0:00:00,"H2311-0184",184,2011/12/27 0:00:00,,0
38610,1678,1,1,1,2011/11/30 0:00:00,36,0,0,\7040,113,0,0,\0,0,"11月分　職員旅費","H",23,11,30,0,"13202","10101",1,2011/12/27 0:00:00,"H2311-0191",191,2011/12/27 0:00:00,,0
38611,1677,1,1,1,2011/11/30 0:00:00,53,0,0,\2520,113,0,0,\0,0,"東小学校　給食代","H",23,11,30,0,"13301","10101",1,2011/12/27 0:00:00,"H2311-0190",190,2011/12/27 0:00:00,,0
38612,1680,1,1,1,2011/11/30 0:00:00,44,0,0,\80,113,0,0,\0,0,"ｾﾌﾞﾝｲﾚﾌﾞﾝ　ﾒｰﾙ便","H",23,11,30,0,"13210","10101",1,2011/12/27 0:00:00,"H2311-0193",193,2011/12/27 0:00:00,,0
38613,1676,1,1,1,2011/11/30 0:00:00,64,0,0,\3480,113,0,0,\0,0,"播州交通　ﾀｸｼｰ代","H",23,11,30,0,"13312","10101",1,2011/12/27 0:00:00,"H2311-0189",189,2011/12/27 0:00:00,,0
38614,1679,1,1,1,2011/11/30 0:00:00,36,0,0,\4144,113,0,0,\0,0,"11月分　職員旅費","H",23,11,30,0,"13202","10101",1,2011/12/27 0:00:00,"H2311-0192",192,2011/12/27 0:00:00,,0
38615,1675,1,1,1,2011/11/30 0:00:00,143,0,0,\218902,114,0,0,\0,0,"10月分　社保個人分","H",23,11,30,0,"11103","10102",1,2011/12/27 0:00:00,"H2311-0188",188,2011/12/27 0:00:00,,0
38616,1674,1,1,1,2011/11/30 0:00:00,34,0,0,\221056,114,0,0,\0,0,"10月分　社保法人分","H",23,11,30,0,"13107","10102",1,2011/12/27 0:00:00,"H2311-0187",187,2011/12/27 0:00:00,,0
38617,1673,1,1,1,2011/11/30 0:00:00,114,0,0,\458610,6,0,0,\0,0,"11月分　三田市運営費","H",23,11,30,0,"10102","01301",1,2011/12/27 0:00:00,"H2311-0186",186,2011/12/27 0:00:00,,0
38618,1672,1,1,1,2011/11/30 0:00:00,44,0,0,\2422,114,0,0,\0,0,"11月分　電話料金","H",23,11,30,0,"13210","10102",1,2011/12/27 0:00:00,"H2311-0185",185,2011/12/27 0:00:00,,0
38619,1710,1,1,1,2011/12/02 0:00:00,48,0,0,\420,113,0,0,\0,0,"振込手数料","H",23,12,2,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0016",16,2012/01/13 0:00:00,,0
38620,1714,1,1,1,2011/12/02 0:00:00,54,0,0,\892,113,0,0,\0,0,"ｺﾞﾀﾞｲ　ﾊﾞﾝﾄﾞｴｲﾄﾞ他","H",23,12,2,0,"13302","10101",1,2012/01/13 0:00:00,"H2312-0020",20,2012/01/13 0:00:00,,0
38621,1712,1,1,1,2011/12/02 0:00:00,53,0,0,\3560,113,0,0,\0,0,"ｺﾞﾀﾞｲ　粉ﾐﾙｸ","H",23,12,2,0,"13301","10101",1,2012/01/13 0:00:00,"H2312-0018",18,2012/01/13 0:00:00,,0
38622,1707,1,1,1,2011/12/02 0:00:00,58,0,0,\39070,163,0,0,\0,0,"ﾖｼﾀﾞ楽器　ｽﾈｱﾄﾞﾗﾑ","H",23,12,2,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0013",13,2012/01/13 0:00:00,,0
38623,1705,1,1,2,2011/12/02 0:00:00,130,0,0,\281400,196,0,0,\0,0,"ﾖｼﾀﾞ楽器　電子ﾋﾟｱﾉ振替","H",23,12,2,0,"10305","14104",1,2012/01/13 0:00:00,"H2312-0011",11,2012/01/13 0:00:00,,0
38624,1698,1,1,1,2011/12/02 0:00:00,113,0,0,\70000,163,0,0,\0,0,"小口現金引出し","H",23,12,2,0,"10101","10112",1,2012/01/13 0:00:00,"H2312-0004",4,2012/01/13 0:00:00,,0
38625,1697,1,1,1,2011/12/02 0:00:00,163,0,0,\700000,114,0,0,\0,0,"当座預金補充","H",23,12,2,0,"10112","10102",1,2012/01/13 0:00:00,"H2312-0003",3,2012/01/13 0:00:00,,0
38626,1704,1,1,1,2011/12/02 0:00:00,196,0,0,\281400,163,0,0,\0,0,"ﾖｼﾀﾞ楽器　電子ﾋﾟｱﾉ","H",23,12,2,0,"14104","10112",1,2012/01/13 0:00:00,"H2312-0010",10,2012/01/13 0:00:00,,0
38627,1702,1,1,1,2011/12/02 0:00:00,53,0,0,\237954,163,0,0,\0,0,"ｴｰｺｰﾌﾟ　給食材料費","H",23,12,2,0,"13301","10112",1,2012/01/13 0:00:00,"H2312-0008",8,2012/01/13 0:00:00,,0
38628,1699,1,1,1,2011/12/02 0:00:00,35,0,0,\36000,163,0,0,\0,0,"職員ｲﾝﾌﾙ予防接種","H",23,12,2,0,"13201","10112",1,2012/01/13 0:00:00,"H2312-0005",5,2012/01/13 0:00:00,,0
38629,1723,1,1,1,2011/12/04 0:00:00,37,0,0,\4460,113,0,0,\0,0,"親学推進協会　書籍","H",23,12,4,0,"13203","10101",1,2012/01/13 0:00:00,"H2312-0029",29,2012/01/13 0:00:00,,0
38630,1726,1,1,1,2011/12/05 0:00:00,114,0,0,\11130,50,0,0,\0,0,"ｵﾘｯｸｽ　返金","H",23,12,5,0,"10102","13216",1,2012/01/13 0:00:00,"H2312-0032",32,2012/01/13 0:00:00,,0
38631,1728,1,1,1,2011/12/05 0:00:00,44,0,0,\120,113,0,0,\0,0,"郵便局　切手","H",23,12,5,0,"13210","10101",1,2012/01/13 0:00:00,"H2312-0034",34,2012/01/13 0:00:00,,0
38632,1729,1,1,1,2011/12/05 0:00:00,58,0,0,\3640,113,0,0,\0,0,"ﾛｲﾔﾙ他　ｸﾘｽﾏｽ飾り","H",23,12,5,0,"13306","10101",1,2012/01/13 0:00:00,"H2312-0035",35,2012/01/13 0:00:00,,0
38633,1725,1,1,1,2011/12/05 0:00:00,38,0,0,\11015,114,0,0,\0,0,"第一電子","H",23,12,5,0,"13204","10102",1,2012/01/13 0:00:00,"H2312-0031",31,2012/01/13 0:00:00,,0
38634,1724,1,1,1,2011/12/05 0:00:00,50,0,0,\32550,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",23,12,5,0,"13216","10102",1,2012/01/13 0:00:00,"H2312-0030",30,2012/01/13 0:00:00,,0
38635,1727,1,1,1,2011/12/05 0:00:00,62,0,0,\5598,113,0,0,\0,0,"ｺｰﾅﾝ　ｺﾞﾐ袋他","H",23,12,5,0,"13310","10101",1,2012/01/13 0:00:00,"H2312-0033",33,2012/01/13 0:00:00,,0
38636,1735,1,1,1,2011/12/07 0:00:00,50,0,0,\21000,114,0,0,\0,0,"日立　ﾘｰｽ料","H",23,12,7,0,"13216","10102",1,2012/01/13 0:00:00,"H2312-0041",41,2012/01/13 0:00:00,,0
38637,1741,1,1,1,2011/12/08 0:00:00,58,0,0,\5000,113,0,0,\0,0,"12月分　音楽教室","H",23,12,8,0,"13306","10101",1,2012/01/13 0:00:00,"H2312-0047",47,2012/01/13 0:00:00,,0
38638,1745,1,1,1,2011/12/09 0:00:00,69,0,0,\720,113,0,0,\0,0,"郵便局　さろん切手","H",23,12,9,0,"13325","10101",1,2012/01/13 0:00:00,"H2312-0051",51,2012/01/13 0:00:00,,0
38639,1744,1,1,1,2011/12/09 0:00:00,44,0,0,\4100,113,0,0,\0,0,"郵便局　年賀状","H",23,12,9,0,"13210","10101",1,2012/01/13 0:00:00,"H2312-0050",50,2012/01/13 0:00:00,,0
38640,1750,1,1,1,2011/12/10 0:00:00,58,0,0,\1346,113,0,0,\0,0,"ｷﾘﾝ堂　ｵﾑﾂ","H",23,12,10,0,"13306","10101",1,2012/01/13 0:00:00,"H2312-0056",56,2012/01/13 0:00:00,,0
38641,1754,1,1,1,2011/12/12 0:00:00,58,0,0,\4017,113,0,0,\0,0,"高島　布　毛糸","H",23,12,12,0,"13306","10101",1,2012/01/13 0:00:00,"H2312-0060",60,2012/01/13 0:00:00,,0
38642,1751,1,1,1,2011/12/12 0:00:00,52,0,0,\3007,114,0,0,\0,0,"松本新聞舗","H",23,12,12,0,"13225","10102",1,2012/01/13 0:00:00,"H2312-0057",57,2012/01/13 0:00:00,,0
38643,1752,1,1,1,2011/12/12 0:00:00,52,,0,\31500,163,0,0,\0,0,"日本教育新聞社　教育新聞","H",23,12,12,0,"13225","10112",1,2012/01/13 0:00:00,"H2312-0058",58,2012/01/23 0:00:00,,0
38644,1753,1,1,1,2011/12/12 0:00:00,53,0,0,\418,113,0,0,\0,0,"ｷﾘﾝ堂　乳児おやつ","H",23,12,12,0,"13301","10101",1,2012/01/13 0:00:00,"H2312-0059",59,2012/01/13 0:00:00,,0
38645,1757,1,1,1,2011/12/13 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花","H",23,12,13,0,"13306","10101",1,2012/01/13 0:00:00,"H2312-0063",63,2012/01/13 0:00:00,,0
38646,1758,1,1,1,2011/12/13 0:00:00,53,0,0,\1480,113,0,0,\0,0,"ｺﾞﾀﾞｲ　粉ﾐﾙｸ","H",23,12,13,0,"13301","10101",1,2012/01/13 0:00:00,"H2312-0064",64,2012/01/13 0:00:00,,0
38647,1759,1,1,1,2011/12/13 0:00:00,64,0,0,\7640,113,0,0,\0,0,"播州交通　ﾀｸｼｰ代","H",23,12,13,0,"13312","10101",1,2012/01/13 0:00:00,"H2312-0065",65,2012/01/13 0:00:00,,0
38648,1770,1,1,1,2011/12/14 0:00:00,45,0,0,\1712,113,0,0,\0,0,"MV　菓子","H",23,12,14,0,"13211","10101",1,2012/01/13 0:00:00,"H2312-0076",76,2012/01/13 0:00:00,,0
38649,1768,1,1,1,2011/12/14 0:00:00,163,0,0,\200000,114,0,0,\0,0,"当座預金補充","H",23,12,14,0,"10112","10102",1,2012/01/13 0:00:00,"H2312-0074",74,2012/01/13 0:00:00,,0
38650,1769,1,1,1,2011/12/14 0:00:00,47,0,0,\55000,163,0,0,\0,0,"平尾工務店　特殊建築物調査費","H",23,12,14,0,"13213","10112",1,2012/01/13 0:00:00,"H2312-0075",75,2012/01/13 0:00:00,,0
38651,1771,1,1,1,2011/12/14 0:00:00,48,0,0,\735,113,0,0,\0,0,"振込手数料","H",23,12,14,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0077",77,2012/01/13 0:00:00,,0
38652,1782,1,1,1,2011/12/15 0:00:00,60,0,0,\11013,114,0,0,\0,0,"11月分　ｶﾞｽ料金","H",23,12,15,0,"13308","10102",1,2012/01/13 0:00:00,"H2312-0088",88,2012/01/13 0:00:00,,0
38653,1783,1,1,1,2011/12/15 0:00:00,61,0,0,\11956,114,0,0,\0,0,"JA　灯油","H",23,12,15,0,"13309","10102",1,2012/01/13 0:00:00,"H2312-0089",89,2012/01/13 0:00:00,,0
38654,1784,1,1,1,2011/12/15 0:00:00,60,0,0,\52485,114,0,0,\0,0,"12月分　電気料金","H",23,12,15,0,"13308","10102",1,2012/01/13 0:00:00,"H2312-0090",90,2012/01/13 0:00:00,,0
38655,1785,1,1,1,2011/12/15 0:00:00,60,0,0,\220,114,0,0,\0,0,"12月分　電気料金","H",23,12,15,0,"13308","10102",1,2012/01/13 0:00:00,"H2312-0091",91,2012/01/13 0:00:00,,0
38656,1805,1,1,1,2011/12/16 0:00:00,171,0,0,\19679,34,0,0,\0,0,"冬期分　雇用預り","H",23,12,16,0,"10113","13107",1,2012/01/13 0:00:00,"H2312-0111",111,2012/01/13 0:00:00,,0
38657,1799,1,1,1,2011/12/16 0:00:00,171,0,0,\218902,143,0,0,\0,0,"12月分　社保預り","H",23,12,16,0,"10113","11103",1,2012/01/13 0:00:00,"H2312-0105",105,2012/01/13 0:00:00,,0
38658,1798,1,1,1,2011/12/16 0:00:00,171,0,0,\12222,34,0,0,\0,0,"12月分　雇用預り","H",23,12,16,0,"10113","13107",1,2012/01/13 0:00:00,"H2312-0104",104,2012/01/13 0:00:00,,0
38659,1797,1,1,1,2011/12/16 0:00:00,31,0,0,\459905,171,0,0,\0,0,"12月分　非常勤賃金","H",23,12,16,0,"13104","10113",1,2012/01/13 0:00:00,"H2312-0103",103,2012/01/13 0:00:00,,0
38660,1796,1,1,1,2011/12/16 0:00:00,30,0,0,\101278,171,0,0,\0,0,"12月分　職員諸手当","H",23,12,16,0,"13103","10113",1,2012/01/13 0:00:00,"H2312-0102",102,2012/01/13 0:00:00,,0
38661,1795,1,1,1,2011/12/16 0:00:00,29,0,0,\1477000,171,0,0,\0,0,"12月分　職員俸給","H",23,12,16,0,"13102","10113",1,2012/01/13 0:00:00,"H2312-0101",101,2012/01/13 0:00:00,,0
38662,1794,1,1,1,2011/12/16 0:00:00,53,0,0,\3172,113,0,0,\0,0,"MV　手羽先ﾁｭｰﾘｯﾌﾟ","H",23,12,16,0,"13301","10101",1,2012/01/13 0:00:00,"H2312-0100",100,2012/01/13 0:00:00,,0
38663,1802,1,1,1,2011/12/16 0:00:00,171,0,0,\54250,10,0,0,\0,0,"12月分　職員給食費","H",23,12,16,0,"10113","01701",1,2012/01/13 0:00:00,"H2312-0108",108,2012/01/13 0:00:00,,0
38664,1800,1,1,1,2011/12/16 0:00:00,171,0,0,\69000,143,0,0,\0,0,"12月分　住民税預り","H",23,12,16,0,"10113","11103",1,2012/01/13 0:00:00,"H2312-0106",106,2012/01/13 0:00:00,,0
38665,1807,1,1,1,2011/12/16 0:00:00,171,0,0,\119985,143,0,0,\0,0,"冬期分　所得税預り","H",23,12,16,0,"10113","11103",1,2012/01/13 0:00:00,"H2312-0113",113,2012/01/13 0:00:00,,0
38666,1803,1,1,1,2011/12/16 0:00:00,143,0,0,\63770,171,0,0,\0,0,"12月分　所得税返金","H",23,12,16,0,"11103","10113",1,2012/01/13 0:00:00,"H2312-0109",109,2012/01/13 0:00:00,,0
38667,1806,1,1,1,2011/12/16 0:00:00,171,0,0,\433979,143,0,0,\0,0,"冬期分　社保預り","H",23,12,16,0,"10113","11103",1,2012/01/13 0:00:00,"H2312-0112",112,2012/01/13 0:00:00,,0
38668,1792,1,1,1,2011/12/16 0:00:00,43,0,0,\98000,163,0,0,\0,0,"ｾﾘｳ電器　ｴｱｺﾝ修理","H",23,12,16,0,"13209","10112",1,2012/01/13 0:00:00,"H2312-0098",98,2012/01/13 0:00:00,,0
38669,1801,1,1,1,2011/12/16 0:00:00,171,0,0,\42829,143,0,0,\0,0,"12月分　退職共済預り","H",23,12,16,0,"10113","11103",1,2012/01/13 0:00:00,"H2312-0107",107,2012/01/13 0:00:00,,0
38670,1789,1,1,1,2011/12/16 0:00:00,114,0,0,\3322010,6,0,0,\0,0,"12月分　加東市運営費","H",23,12,16,0,"10102","01301",1,2012/01/13 0:00:00,"H2312-0095",95,2012/01/13 0:00:00,,0
38671,1790,1,1,1,2011/12/16 0:00:00,171,0,0,\1704750,114,0,0,\0,0,"12月分　職員給与","H",23,12,16,0,"10113","10102",1,2012/01/13 0:00:00,"H2312-0096",96,2012/01/13 0:00:00,,0
38672,1793,1,1,1,2011/12/16 0:00:00,48,0,0,\630,113,0,0,\0,0,"小切手帳代","H",23,12,16,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0099",99,2012/01/13 0:00:00,,0
38673,1804,1,1,1,2011/12/16 0:00:00,30,0,0,\3280400,171,0,0,\0,0,"冬期分　賞与","H",23,12,16,0,"13103","10113",1,2012/01/13 0:00:00,"H2312-0110",110,2012/01/13 0:00:00,,0
38674,1791,1,1,1,2011/12/16 0:00:00,171,0,0,\2706757,114,0,0,\0,0,"冬期分　賞与","H",23,12,16,0,"10113","10102",1,2012/01/13 0:00:00,"H2312-0097",97,2012/01/13 0:00:00,,0
38675,1843,1,1,1,2011/12/19 0:00:00,69,0,0,\8536,113,0,0,\0,0,"郵便局　さろんﾌﾞｰﾂ","H",23,12,19,0,"13325","10101",1,2012/01/13 0:00:00,"H2312-0149",149,2012/01/13 0:00:00,,0
38676,1837,1,1,1,2011/12/19 0:00:00,163,0,0,\300000,114,0,0,\0,0,"当座預金補充","H",23,12,19,0,"10112","10102",1,2012/01/13 0:00:00,"H2312-0143",143,2012/01/13 0:00:00,,0
38677,1838,1,1,1,2011/12/19 0:00:00,64,0,0,\18000,163,0,0,\0,0,"緑ヶ丘保　とどろき荘会場使用料","H",23,12,19,0,"13312","10112",1,2012/01/13 0:00:00,"H2312-0144",144,2012/01/13 0:00:00,,0
38678,1839,1,1,1,2011/12/19 0:00:00,58,0,0,\12000,163,0,0,\0,0,"12月分　ﾚｲﾓﾝﾄﾞ講師料","H",23,12,19,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0145",145,2012/01/13 0:00:00,,0
38679,1840,1,1,1,2011/12/19 0:00:00,58,0,0,\10000,163,0,0,\0,0,"12月分　音楽教室","H",23,12,19,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0146",146,2012/01/13 0:00:00,,0
38680,1836,1,1,1,2011/12/19 0:00:00,114,0,0,\3006,58,0,0,\0,0,"保護者負担分　ｸﾘｽﾏｽ会","H",23,12,19,0,"10102","13306",1,2012/01/13 0:00:00,"H2312-0142",142,2012/01/13 0:00:00,,0
38681,1844,1,1,1,2011/12/19 0:00:00,48,0,0,\450,113,0,0,\0,0,"振込手数料","H",23,12,19,0,"13214","10101",1,2012/01/13 0:00:00,"H2312-0150",150,2012/01/13 0:00:00,,0
38682,1842,1,1,1,2011/12/19 0:00:00,35,0,0,\3780,113,0,0,\0,0,"検査ｾﾝﾀｰ　検便検査","H",23,12,19,0,"13201","10101",1,2012/01/13 0:00:00,"H2312-0148",148,2012/01/13 0:00:00,,0
38683,1841,1,1,1,2011/12/19 0:00:00,62,0,0,\628,113,0,0,\0,0,"さとう　哺乳瓶殺菌剤","H",23,12,19,0,"13310","10101",1,2012/01/13 0:00:00,"H2312-0147",147,2012/01/13 0:00:00,,0
38684,1845,1,1,1,2011/12/19 0:00:00,62,0,0,\792,113,0,0,\0,0,"ｼﾞｭﾝﾃﾝﾄﾞｰ　ｱﾙﾐ型","H",23,12,19,0,"13310","10101",1,2012/01/13 0:00:00,"H2312-0151",151,2012/01/13 0:00:00,,0
38685,1861,1,1,1,2011/12/20 0:00:00,58,0,0,\10140,163,0,0,\0,0,"白鷺保育社　折紙他","H",23,12,20,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0167",167,2012/01/13 0:00:00,,0
38686,1863,1,1,1,2011/12/20 0:00:00,45,0,0,\3150,113,0,0,\0,0,"高島　お弁当","H",23,12,20,0,"13211","10101",1,2012/01/13 0:00:00,"H2312-0169",169,2012/01/13 0:00:00,,0
38687,1864,1,1,1,2011/12/20 0:00:00,54,,0,\804,113,0,0,\0,0,"MV　おしりﾅｯﾌﾟ","H",23,12,20,0,"13302","10101",1,2012/01/13 0:00:00,"H2312-0170",170,2012/01/13 0:00:00,,0
38688,1862,1,1,1,2011/12/20 0:00:00,62,0,0,\15629,163,0,0,\0,0,"白鷺保育社　ﾌｪｷ糊他","H",23,12,20,0,"13310","10112",1,2012/01/13 0:00:00,"H2312-0168",168,2012/01/13 0:00:00,,0
38689,1876,1,1,1,2011/12/21 0:00:00,143,0,0,\56215,163,0,0,\0,0,"12月分　所得税支払い","H",23,12,21,0,"11103","10112",1,2012/01/13 0:00:00,"H2312-0182",182,2012/01/13 0:00:00,,0
38690,1880,1,1,1,2011/12/21 0:00:00,53,0,0,\15246,163,0,0,\0,0,"ｼｬﾄﾚｰｾﾞ　ｸﾘｽﾏｽｹｰｷ","H",23,12,21,0,"13301","10112",1,2012/01/13 0:00:00,"H2312-0186",186,2012/01/13 0:00:00,,0
38691,1879,1,1,2,2011/12/21 0:00:00,204,0,0,\42829,205,0,0,\0,0,"12月分　退職共済振替","H",23,12,21,0,"10321","15403",1,2012/01/13 0:00:00,"H2312-0185",185,2012/01/13 0:00:00,,0
38692,1877,1,1,1,2011/12/21 0:00:00,205,0,0,\42829,163,0,0,\0,0,"12月分　退職共済法人分","H",23,12,21,0,"15403","10112",1,2012/01/13 0:00:00,"H2312-0183",183,2012/01/13 0:00:00,,0
38693,1875,1,1,1,2011/12/21 0:00:00,143,0,0,\69000,163,0,0,\0,0,"12月分　住民税支払い","H",23,12,21,0,"11103","10112",1,2012/01/13 0:00:00,"H2312-0181",181,2012/01/13 0:00:00,,0
38694,1874,1,1,1,2011/12/21 0:00:00,58,0,0,\56000,163,0,0,\0,0,"とだ園芸　ｸﾘｽﾏｽｸﾗﾒﾝ","H",23,12,21,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0180",180,2012/01/13 0:00:00,,0
38695,1873,1,1,1,2011/12/21 0:00:00,43,0,0,\36225,163,0,0,\0,0,"池本建設　竪樋ﾌﾞﾗｲﾝﾄﾞ修繕","H",23,12,21,0,"13209","10112",1,2012/01/13 0:00:00,"H2312-0179",179,2012/01/13 0:00:00,,0
38696,1878,1,1,1,2011/12/21 0:00:00,143,0,0,\42829,163,0,0,\0,0,"12月分　退職共済預り分","H",23,12,21,0,"11103","10112",1,2012/01/13 0:00:00,"H2312-0184",184,2012/01/13 0:00:00,,0
38697,1890,1,1,1,2011/12/22 0:00:00,44,0,0,\80,113,0,0,\0,0,"ｾﾌﾞﾝｲﾚﾌﾞﾝ　ﾒｰﾙ便","H",23,12,22,0,"13210","10101",1,2012/01/13 0:00:00,"H2312-0196",196,2012/01/13 0:00:00,,0
38698,1889,1,1,1,2011/12/22 0:00:00,37,0,0,\2500,113,0,0,\0,0,"小寺　講師料","H",23,12,22,0,"13203","10101",1,2012/01/13 0:00:00,"H2312-0195",195,2012/01/13 0:00:00,,0
38699,1886,1,1,1,2011/12/22 0:00:00,37,0,0,\15000,163,0,0,\0,0,"井澤　研修費","H",23,12,22,0,"13203","10112",1,2012/01/13 0:00:00,"H2312-0192",192,2012/01/13 0:00:00,,0
38700,1887,1,1,1,2011/12/22 0:00:00,58,0,0,\98900,163,0,0,\0,0,"こどものとも社　ﾈﾌｽﾋﾟｰﾙ他","H",23,12,22,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0193",193,2012/01/13 0:00:00,,0
38701,1888,1,1,1,2011/12/22 0:00:00,58,0,0,\4680,163,0,0,\0,0,"こどものとも社　月刊絵本","H",23,12,22,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0194",194,2012/01/13 0:00:00,,0
38702,1884,1,1,1,2011/12/22 0:00:00,114,0,0,\107480,6,0,0,\0,0,"12月分　三木市運営費","H",23,12,22,0,"10102","01301",1,2012/01/13 0:00:00,"H2312-0190",190,2012/01/13 0:00:00,,0
38703,1885,1,1,1,2011/12/22 0:00:00,163,0,0,\100000,114,0,0,\0,0,"当座預金補充","H",23,12,22,0,"10112","10102",1,2012/01/13 0:00:00,"H2312-0191",191,2012/01/13 0:00:00,,0
38704,1898,1,1,1,2011/12/26 0:00:00,50,0,0,\14490,114,0,0,\0,0,"NTTﾌｧｲﾅﾝｽ","H",23,12,26,0,"13216","10102",1,2012/01/13 0:00:00,"H2312-0204",204,2012/01/13 0:00:00,,0
38705,1899,1,1,1,2011/12/26 0:00:00,114,0,0,\8100,7,0,0,\0,0,"12月分　一時保育料","H",23,12,26,0,"10102","01401",1,2012/01/13 0:00:00,"H2312-0205",205,2012/01/13 0:00:00,,0
38706,1912,1,1,1,2011/12/27 0:00:00,44,0,0,\170,113,0,0,\0,0,"郵便局　切手","H",23,12,27,0,"13210","10101",1,2012/01/13 0:00:00,"H2312-0218",218,2012/01/13 0:00:00,,0
38707,1910,1,1,1,2011/12/27 0:00:00,44,0,0,\5548,114,0,0,\0,0,"ﾔﾌｰ使用料","H",23,12,27,0,"13210","10102",1,2012/01/13 0:00:00,"H2312-0216",216,2012/01/13 0:00:00,,0
38708,1911,1,1,1,2011/12/27 0:00:00,58,0,0,\21000,163,0,0,\0,0,"12月分　ｶﾜｲ体育教室","H",23,12,27,0,"13306","10112",1,2012/01/13 0:00:00,"H2312-0217",217,2012/01/13 0:00:00,,0
38709,1918,1,1,1,2011/12/28 0:00:00,114,0,0,\803190,6,0,0,\0,0,"12月分　三田市運営費","H",23,12,28,0,"10102","01301",1,2012/01/13 0:00:00,"H2312-0224",224,2012/01/13 0:00:00,,0
38710,1922,1,1,1,2011/12/28 0:00:00,44,0,0,\80,113,0,0,\0,0,"ｾﾌﾞﾝｲﾚﾌﾞﾝ　ﾒｰﾙ便","H",23,12,28,0,"13210","10101",1,2012/01/13 0:00:00,"H2312-0228",228,2012/01/13 0:00:00,,0
38711,1923,1,1,1,2011/12/28 0:00:00,36,0,0,\5402,113,0,0,\0,0,"12月分　職員旅費","H",23,12,28,0,"13202","10101",1,2012/01/13 0:00:00,"H2312-0229",229,2012/02/15 0:00:00,,0
38712,1920,1,1,1,2011/12/28 0:00:00,163,0,0,\300000,114,0,0,\0,0,"当座預金補充","H",23,12,28,0,"10112","10102",1,2012/01/13 0:00:00,"H2312-0226",226,2012/01/13 0:00:00,,0
38713,1921,1,1,1,2011/12/28 0:00:00,45,0,0,\4030,113,0,0,\0,0,"ｸﾞｰﾃﾝｱﾍﾟﾃｨｰﾄ　ｹｰｷ","H",23,12,28,0,"13211","10101",1,2012/01/13 0:00:00,"H2312-0227",227,2012/01/13 0:00:00,,0
38714,1919,1,1,1,2011/12/28 0:00:00,114,0,0,\2500,7,0,0,\0,0,"12月分　一時保育料","H",23,12,28,0,"10102","01401",1,2012/01/13 0:00:00,"H2312-0225",225,2012/01/13 0:00:00,,0
38715,1949,1,1,1,2012/01/04 0:00:00,53,0,0,\2780,113,0,0,\0,0,"ｺﾞﾀﾞｲ　粉ﾐﾙｸ","H",24,1,4,0,"13301","10101",1,2012/02/15 0:00:00,"H2401-0018",18,2012/02/15 0:00:00,,0
38716,1934,1,1,1,2012/01/04 0:00:00,44,0,0,\2527,114,0,0,\0,0,"12月分　電話料金","H",24,1,4,0,"13210","10102",1,2012/02/15 0:00:00,"H2401-0003",3,2012/02/15 0:00:00,,0
38717,1946,1,1,1,2012/01/04 0:00:00,53,0,0,\549,113,0,0,\0,0,"MV　豚ﾐﾝﾁ他","H",24,1,4,0,"13301","10101",1,2012/02/15 0:00:00,"H2401-0015",15,2012/02/15 0:00:00,,0
38718,1932,1,1,1,2012/01/04 0:00:00,44,0,0,\2422,114,0,0,\0,0,"12月分　電話料金","H",24,1,4,0,"13210","10102",1,2012/02/15 0:00:00,"H2401-0001",1,2012/02/15 0:00:00,,0
38719,1950,1,1,1,2012/01/04 0:00:00,54,0,0,\19005,163,0,0,\0,0,"ﾀｲﾖｳ物産　除菌剤他","H",24,1,4,0,"13302","10112",1,2012/02/15 0:00:00,"H2401-0019",19,2012/02/15 0:00:00,,0
